Entity,Code,Day,"Cumulative excess deaths per 100,000 people (central estimate)","Cumulative excess deaths per 100,000 people (95% CI, lower bound)","Cumulative excess deaths per 100,000 people (95% CI, upper bound)","Total confirmed deaths due to COVID-19 per 100,000 people"
Syria,SYR,2020-06-08,2.8641503,-9.527597,23.115232,0.026711578
Syria,SYR,2020-06-15,3.1137824,-9.677779,25.325535,0.026711578
Syria,SYR,2020-06-22,3.383357,-9.552879,26.739668,0.031163508
Syria,SYR,2020-06-29,3.679174,-9.473018,29.131592,0.040067367
Syria,SYR,2020-07-06,3.9736302,-9.430054,30.340446,0.044519298
Syria,SYR,2020-07-13,4.282439,-9.556574,31.620632,0.07123087
Syria,SYR,2020-07-20,4.5833244,-8.96577,33.33898,0.11129824
Syria,SYR,2020-07-27,5.0696077,-9.039337,34.936462,0.16026947
Syria,SYR,2020-08-03,5.3999586,-9.394498,36.54702,0.19143297
Syria,SYR,2020-08-10,5.972555,-9.760441,38.369564,0.22259648
Syria,SYR,2020-08-17,6.369734,-10.152875,41.334953,0.26711577
Syria,SYR,2020-08-24,6.740163,-10.46027,44.38515,0.378414
Syria,SYR,2020-08-31,7.645993,-10.799527,46.3704,0.47190455
Syria,SYR,2020-09-07,8.555351,-10.666361,47.13089,0.57875085
Syria,SYR,2020-09-14,9.478023,-10.59504,48.37299,0.6766933
Syria,SYR,2020-09-21,10.3930855,-10.470558,50.574276,0.756828
Syria,SYR,2020-09-28,11.066227,-10.377952,52.852104,0.83696276
Syria,SYR,2020-10-05,11.712944,-10.849124,54.71701,0.90819365
Syria,SYR,2020-10-12,12.394634,-11.399662,56.275547,0.98387647
Syria,SYR,2020-10-19,13.030592,-11.355633,58.067223,1.0907228
Syria,SYR,2020-10-26,13.661466,-10.159985,61.355442,1.1886652
Syria,SYR,2020-11-02,14.617778,-8.6068125,63.839436,1.2821558
Syria,SYR,2020-11-09,15.567763,-6.229105,66.026344,1.393454
Syria,SYR,2020-11-16,16.739973,-4.600255,68.38204,1.518108
Syria,SYR,2020-11-23,17.771805,-3.9006708,70.6443,1.6561178
Syria,SYR,2020-11-30,18.814219,-3.1016982,72.77841,1.8208392
Syria,SYR,2020-12-07,19.76784,-2.4751372,74.385155,1.9677529
Syria,SYR,2020-12-14,20.972168,-1.5455445,76.28896,2.2526765
Syria,SYR,2020-12-21,22.739254,-0.7437017,79.671814,2.6756096
Syria,SYR,2020-12-28,23.832794,0.3645811,85.15325,2.9783409
Syria,SYR,2021-01-04,24.593601,0.848126,86.791756,3.2187452
Syria,SYR,2021-01-11,25.24559,1.2699296,87.69733,3.419082
Syria,SYR,2021-01-18,25.931643,1.8448659,89.368256,3.66839
Syria,SYR,2021-01-25,26.528433,2.0997558,93.16688,3.9132462
Syria,SYR,2021-02-01,26.840027,1.3409486,94.45939,4.0779676
Syria,SYR,2021-02-08,27.140732,0.48378992,95.97709,4.215977
Syria,SYR,2021-02-15,27.535187,-0.53166527,98.7217,4.3406315
Syria,SYR,2021-02-22,27.841927,-0.86013424,100.58208,4.434122
Syria,SYR,2021-03-01,28.623688,-1.2569195,103.84002,4.554324
Syria,SYR,2021-03-08,29.540138,-1.5833414,107.25463,4.7101417
Syria,SYR,2021-03-15,30.45813,-1.7787502,110.57818,4.870411
Syria,SYR,2021-03-22,31.524096,0.09593694,114.35668,5.1330748
Syria,SYR,2021-03-29,32.670006,2.23959,118.16768,5.4625177
Syria,SYR,2021-04-05,33.940506,4.5862226,122.30961,5.7830567
Syria,SYR,2021-04-12,35.15772,6.8950925,127.732025,6.0902395
Syria,SYR,2021-04-19,36.353695,9.169512,132.43095,6.397423
Syria,SYR,2021-04-26,38.163795,10.594957,136.96968,6.7936444
Syria,SYR,2021-05-03,38.982944,10.930999,141.76346,7.1141834
Syria,SYR,2021-05-10,39.757023,11.244589,145.66875,7.33678
Syria,SYR,2021-05-17,40.350346,11.180152,149.5082,7.537117
Syria,SYR,2021-05-24,41.410957,11.128845,151.81812,7.6973863
Syria,SYR,2021-05-31,42.031406,11.2158165,154.12009,7.848752
Syria,SYR,2021-06-07,42.517284,11.42767,155.73868,7.968954
Syria,SYR,2021-06-14,43.687714,11.841812,157.25667,8.0490885
Syria,SYR,2021-06-21,44.88472,12.103182,159.30006,8.196002
Syria,SYR,2021-06-28,45.664536,12.564441,161.61105,8.298397
Syria,SYR,2021-07-05,46.41288,13.195707,163.49435,8.391888
Syria,SYR,2021-07-12,47.044106,14.8874855,164.86343,8.445311
Syria,SYR,2021-07-19,47.845562,15.901958,165.97366,8.476474
Syria,SYR,2021-07-26,48.77459,15.926853,166.98782,8.480926
Syria,SYR,2021-08-02,50.040096,15.918807,168.1266,8.520993
Syria,SYR,2021-08-09,51.21591,16.00773,169.58055,8.543253
Syria,SYR,2021-08-16,52.466732,16.155605,172.08737,8.614484
Syria,SYR,2021-08-23,53.721386,16.383253,175.18047,8.743589
Syria,SYR,2021-08-30,54.97303,16.72914,178.49622,8.894956
Syria,SYR,2021-09-06,56.563522,17.38621,182.14203,9.050773
Syria,SYR,2021-09-13,58.155827,18.054981,185.81865,9.219946
Syria,SYR,2021-09-20,59.968525,18.87646,189.6454,9.43809
Syria,SYR,2021-09-27,61.615562,20.649015,193.78552,9.785341
Syria,SYR,2021-10-04,62.746986,21.94957,198.61583,10.083621
Syria,SYR,2021-10-11,63.789303,23.165981,203.21223,10.3819
Syria,SYR,2021-10-18,64.94042,24.36206,208.10275,10.644564
Syria,SYR,2021-10-25,67.06542,25.017216,213.11417,11.094209
Syria,SYR,2021-11-01,68.622505,25.758362,217.76033,11.39694
Syria,SYR,2021-11-08,70.1494,26.63707,222.2957,11.632892
Syria,SYR,2021-11-15,71.51125,27.17961,226.40671,11.846584
Syria,SYR,2021-11-22,72.86505,27.281355,229.1496,12.0157585
Syria,SYR,2021-11-29,74.225105,27.379862,232.11244,12.167124
Syria,SYR,2021-12-06,75.53147,27.824808,237.63652,12.340749
Syria,SYR,2021-12-13,76.8233,27.987858,241.83243,12.50547
Syria,SYR,2021-12-20,78.17468,28.13134,245.76779,12.647932
Syria,SYR,2021-12-27,79.11377,27.970224,246.59232,12.78149
Syria,SYR,2022-01-03,79.898186,27.952055,248.77657,12.915048
Syria,SYR,2022-01-10,80.62762,27.737879,254.83498,13.017442
Syria,SYR,2022-01-17,81.450195,28.482197,258.70706,13.106481
Syria,SYR,2022-01-24,82.494736,29.914358,262.13412,13.199971
Syria,SYR,2022-01-31,83.66504,31.14777,265.6381,13.284558
Syria,SYR,2022-02-07,84.46877,32.69739,269.25967,13.373596
Syria,SYR,2022-02-14,85.50861,33.588394,272.66248,13.4715395
Syria,SYR,2022-02-21,86.47606,34.073685,276.14413,13.565029
Syria,SYR,2022-02-28,89.00464,35.732666,278.85458,13.65852
Syria,SYR,2022-03-07,91.20057,37.307537,281.36377,13.765367
Syria,SYR,2022-03-14,91.99943,37.30072,284.66122,13.863309
Syria,SYR,2022-03-21,92.96866,37.965675,285.84726,13.91228
Syria,SYR,2022-03-28,93.96486,38.583035,286.95694,13.947895
Syria,SYR,2022-04-04,94.9888,38.780857,291.71942,13.996867
Syria,SYR,2022-04-11,95.281105,38.77205,294.48666,14.005771
Syria,SYR,2022-04-18,95.51842,38.987568,296.60315,14.019126
Syria,SYR,2022-04-25,95.73823,38.921513,298.71878,14.023579
Syria,SYR,2022-05-02,95.965385,38.710327,300.83725,14.023579
Syria,SYR,2022-05-09,96.09147,38.413525,302.9652,14.023579
Syria,SYR,2022-05-16,96.35058,37.971256,305.08835,14.023579
Syria,SYR,2022-05-23,96.61047,37.614235,307.24408,14.023579
Syria,SYR,2022-05-30,96.7596,37.337227,309.3919,14.023579
Syria,SYR,2022-06-06,97.03709,36.944794,311.54025,14.023579
Syria,SYR,2022-06-13,97.35675,36.488983,313.71857,14.023579
Syria,SYR,2022-06-20,97.6713,36.11771,315.91525,14.023579
Syria,SYR,2022-06-27,97.920235,35.88054,319.0177,14.023579
Syria,SYR,2022-07-04,98.25794,35.605083,322.253,14.023579
Syria,SYR,2022-07-11,98.73547,35.37574,325.89417,14.023579
Syria,SYR,2022-07-18,99.0709,35.081142,330.61563,14.023579
Syria,SYR,2022-07-25,99.55259,34.81481,334.30215,14.023579
Syria,SYR,2022-08-01,99.83658,34.4572,337.30106,14.023579
Syria,SYR,2022-08-08,100.25749,34.11801,339.76843,14.036934
Syria,SYR,2022-08-15,100.58396,33.871952,342.10303,14.054742
Syria,SYR,2022-08-22,100.90638,33.622643,344.3669,14.068098
Syria,SYR,2022-08-29,101.20453,33.24428,346.5978,14.081453
Syria,SYR,2022-09-05,101.41333,32.86859,348.75348,14.081453
Syria,SYR,2022-09-12,101.606255,32.45584,350.91248,14.081453
Syria,SYR,2022-09-19,101.80138,31.98061,353.0497,14.081453
Syria,SYR,2022-09-26,102.95459,31.771433,355.24426,14.081453
Syria,SYR,2022-10-03,104.194725,31.45122,357.3691,14.081453
Syria,SYR,2022-10-10,105.26859,31.058895,359.4921,14.081453
Syria,SYR,2022-10-17,106.36032,30.708042,361.61768,14.081453
Syria,SYR,2022-10-24,107.479324,30.280188,363.68906,14.081453
Syria,SYR,2022-10-31,108.59562,29.849491,365.06464,14.081453
Syria,SYR,2022-11-07,109.67002,29.444042,365.71002,14.081453
Syria,SYR,2022-11-14,110.6574,28.974657,366.34232,14.081453
Syria,SYR,2022-11-21,111.63253,28.596352,366.98492,14.081453
Syria,SYR,2022-11-28,112.61007,28.179441,367.64243,14.081453
Syria,SYR,2022-12-05,113.58565,27.729055,368.28012,14.081453
Syria,SYR,2022-12-12,114.630974,27.203815,368.90024,14.081453
Syria,SYR,2022-12-19,115.6025,26.75421,369.31842,14.081453
Syria,SYR,2022-12-26,116.66673,26.242315,369.78192,14.081453
Syria,SYR,2023-01-02,116.71013,25.746655,370.10693,14.081453
Syria,SYR,2023-01-09,116.729,25.76522,370.44724,14.081453
Syria,SYR,2023-01-16,116.73235,25.304827,371.0456,14.081453
Syria,SYR,2023-01-23,116.7412,24.815681,371.44614,14.081453
Syria,SYR,2023-01-30,117.90264,26.112335,372.35098,14.081453
Syria,SYR,2023-02-06,120.143776,27.271595,373.47565,14.081453
Syria,SYR,2023-02-13,122.272675,28.044569,374.6064,14.081453
Syria,SYR,2023-02-20,124.3842,28.919203,375.73877,14.081453
Syria,SYR,2023-02-27,124.960785,29.236048,376.24277,14.081453
Syria,SYR,2023-03-06,124.95904,29.168644,376.6175,14.081453
Syria,SYR,2023-03-13,124.977936,29.122559,376.9909,14.081453
Syria,SYR,2023-03-20,124.97045,29.066265,377.39655,14.081453
Syria,SYR,2023-03-27,125.00344,29.024933,377.80276,14.081453
Syria,SYR,2023-04-03,125.14222,28.97518,378.2326,14.081453
Syria,SYR,2023-04-10,125.26843,28.925425,378.6837,14.081453
Syria,SYR,2023-04-17,125.379814,28.87093,379.17404,14.081453
Syria,SYR,2023-04-24,125.533295,28.937801,382.33316,14.081453
Syria,SYR,2023-05-01,125.6715,29.007362,383.18958,14.081453
Syria,SYR,2023-05-08,125.81112,29.118086,384.11456,14.081453
Syria,SYR,2023-05-15,126.00271,29.221401,385.02762,14.081453
Syria,SYR,2023-05-22,126.1595,29.378586,386.35608,14.081453
Syria,SYR,2023-05-29,126.31865,29.53846,388.98114,14.081453
Syria,SYR,2023-06-05,126.53598,29.667091,390.04947,14.081453
Syria,SYR,2023-06-12,126.743065,29.842743,391.05917,14.081453
Syria,SYR,2023-06-19,126.89828,30.046114,392.49796,14.081453
Syria,SYR,2023-06-26,127.073975,30.265055,395.08823,14.081453
Syria,SYR,2023-07-03,127.28114,30.51869,398.51312,14.081453
Syria,SYR,2023-07-10,127.51314,30.89447,400.0585,14.081453
Syria,SYR,2023-07-17,127.81691,31.27104,400.1655,14.081453
Syria,SYR,2023-07-24,128.17084,31.472372,400.30164,14.081453
Syria,SYR,2023-07-31,128.35963,31.68135,401.7287,14.081453
Syria,SYR,2023-08-07,128.57771,31.883125,403.61212,14.081453
Syria,SYR,2023-08-14,128.8735,32.10701,404.98413,14.081453
Syria,SYR,2023-08-21,129.09573,31.752474,406.39368,14.081453
Syria,SYR,2023-08-28,129.328,31.31209,407.7426,14.081453
Syria,SYR,2023-09-04,129.53229,30.851353,409.21957,14.081453
Syria,SYR,2023-09-11,129.7133,30.394835,410.64337,14.081453
Syria,SYR,2023-09-18,130.1897,29.902044,412.5147,14.081453
Syria,SYR,2023-09-25,130.39647,29.319784,414.32642,14.081453
Syria,SYR,2023-10-02,130.73518,28.951359,415.6623,14.081453
Syria,SYR,2023-10-09,130.97198,29.308664,417.01974,14.081453
Syria,SYR,2023-10-16,131.28036,29.552456,418.3649,14.081453
Syria,SYR,2023-10-23,131.59274,29.80847,419.72507,14.081453
Syria,SYR,2023-10-30,131.75246,29.945768,421.09055,14.081453
Syria,SYR,2023-11-06,131.88812,30.064236,422.42474,14.081453
Syria,SYR,2023-11-13,131.90012,30.185764,423.71417,14.081453
Syria,SYR,2023-11-20,131.96997,30.40996,424.1201,14.081453
Syria,SYR,2023-11-27,132.00838,30.578423,424.4125,14.081453
Syria,SYR,2023-12-04,131.95407,30.668375,424.81192,14.081453
Syria,SYR,2023-12-11,132.00534,30.145308,425.25607,14.081453
Syria,SYR,2023-12-18,131.906,29.679178,425.81424,14.081453
Syria,SYR,2023-12-25,131.90564,29.193235,426.13983,14.081453
Syria,SYR,2024-01-01,131.95923,28.708302,426.6824,14.081453
Syria,SYR,2024-01-08,131.85982,28.230516,427.1488,14.081453
Syria,SYR,2024-01-15,131.86084,28.328495,427.45645,14.081453
Syria,SYR,2024-01-22,131.85976,28.418499,427.7725,14.081453
Syria,SYR,2024-01-29,131.86592,28.587566,428.15805,14.081453
Syria,SYR,2024-02-05,131.81299,29.240734,428.62656,14.081453
Syria,SYR,2024-02-12,131.76266,29.891356,429.10162,14.081453
Syria,SYR,2024-02-19,131.79594,30.466398,429.46808,14.081453
Syria,SYR,2024-02-26,131.8415,30.345758,430.6283,14.081453
Syria,SYR,2024-03-04,131.79082,29.943384,431.0851,14.081453
Syria,SYR,2024-03-11,131.87625,29.17938,432.25055,14.081453
Syria,SYR,2024-03-18,131.9879,29.578756,433.494,14.081453
Syria,SYR,2024-03-25,132.02196,29.442595,434.6443,14.081453
Syria,SYR,2024-04-01,132.1726,30.06955,435.81662,14.081453
Syria,SYR,2024-04-08,132.27815,30.498178,436.27847,14.081453
Syria,SYR,2024-04-15,132.56535,31.174515,437.46268,14.081453
Syria,SYR,2024-04-22,132.9195,32.035614,438.71045,14.081453
Syria,SYR,2024-04-29,133.21988,32.437813,439.0915,14.081453
Syria,SYR,2024-05-06,133.44795,31.859722,440.56815,14.081453
Syria,SYR,2024-05-13,133.74855,30.771387,442.04477,14.081453
Syria,SYR,2024-05-20,134.12985,29.683052,443.5331,14.081453
Syria,SYR,2024-05-27,134.49103,28.618496,445.07327,14.081453
Syria,SYR,2024-06-03,134.8139,28.038477,446.28006,14.081453
Syria,SYR,2024-06-10,135.20912,27.47861,447.49918,14.081453
Syria,SYR,2024-06-17,135.5237,26.89987,448.7026,14.081453
Tajikistan,TJK,2020-01-06,0.0,0.0,0.0,0.0
Tajikistan,TJK,2020-01-13,0.0,0.0,0.0,0.0
Tajikistan,TJK,2020-01-20,0.0,0.0,0.0,0.0
Tajikistan,TJK,2020-01-27,0.9292942,0.9292942,0.9292942,0.0
Tajikistan,TJK,2020-02-03,1.8585885,1.8585885,1.8585885,0.0
Tajikistan,TJK,2020-02-10,2.7878826,2.7878826,2.7878826,0.0
Tajikistan,TJK,2020-02-17,3.717177,3.717177,3.717177,0.0
Tajikistan,TJK,2020-02-24,4.646471,4.646471,4.646471,0.0
Tajikistan,TJK,2020-03-02,5.575765,5.575765,5.575765,0.0
Tajikistan,TJK,2020-03-09,6.5050592,6.5050592,6.5050592,0.0
Tajikistan,TJK,2020-03-16,7.434354,7.434354,7.434354,0.0
Tajikistan,TJK,2020-03-23,9.465183,9.465183,9.465183,0.0
Tajikistan,TJK,2020-03-30,11.496013,11.496013,11.496013,0.0
Tajikistan,TJK,2020-04-06,13.526843,13.526843,13.526843,0.0
Tajikistan,TJK,2020-04-13,15.5576725,15.5576725,15.5576725,0.0
Tajikistan,TJK,2020-04-20,17.588503,17.588503,17.588503,0.0
Tajikistan,TJK,2020-04-27,19.619331,19.619331,19.619331,0.0
Tajikistan,TJK,2020-05-04,21.650162,21.650162,21.650162,0.019642064
Tajikistan,TJK,2020-05-11,23.680992,23.680992,23.680992,0.18659961
Tajikistan,TJK,2020-05-18,25.71182,25.71182,25.71182,0.38302025
Tajikistan,TJK,2020-05-25,27.742651,27.742651,27.742651,0.43212542
Tajikistan,TJK,2020-06-01,29.773481,29.773481,29.773481,0.46158853
Tajikistan,TJK,2020-06-08,31.80431,31.80431,31.80431,0.47140956
Tajikistan,TJK,2020-06-15,33.83514,33.83514,33.83514,0.4910516
Tajikistan,TJK,2020-06-22,36.18749,36.18749,36.18749,0.51069367
Tajikistan,TJK,2020-06-29,38.53984,38.53984,38.53984,0.51069367
Tajikistan,TJK,2020-07-06,40.89219,40.89219,40.89219,0.51069367
Tajikistan,TJK,2020-07-13,43.24454,43.24454,43.24454,0.5401568
Tajikistan,TJK,2020-07-20,45.59689,45.59689,45.59689,0.55979884
Tajikistan,TJK,2020-07-27,47.94924,47.94924,47.94924,0.5794409
Tajikistan,TJK,2020-08-03,50.30159,50.30159,50.30159,0.58926195
Tajikistan,TJK,2020-08-10,52.653942,52.653942,52.653942,0.608904
Tajikistan,TJK,2020-08-17,55.00629,55.00629,55.00629,0.62854606
Tajikistan,TJK,2020-08-24,57.358643,57.358643,57.358643,0.6481881
Tajikistan,TJK,2020-08-31,59.71099,59.71099,59.71099,0.66783017
Tajikistan,TJK,2020-09-07,62.063343,62.063343,62.063343,0.6874723
Tajikistan,TJK,2020-09-14,64.415695,64.415695,64.415695,0.70711434
Tajikistan,TJK,2020-09-21,66.609566,66.609566,66.609566,0.71693534
Tajikistan,TJK,2020-09-28,68.80344,68.80344,68.80344,0.73657745
Tajikistan,TJK,2020-10-05,70.997314,70.997314,70.997314,0.7562195
Tajikistan,TJK,2020-10-12,73.191185,73.191185,73.191185,0.77586156
Tajikistan,TJK,2020-10-19,75.38506,75.38506,75.38506,0.78568256
Tajikistan,TJK,2020-10-26,77.57893,77.57893,77.57893,0.7955036
Tajikistan,TJK,2020-11-02,79.772804,79.772804,79.772804,0.8053247
Tajikistan,TJK,2020-11-09,81.96668,81.96668,81.96668,0.8151457
Tajikistan,TJK,2020-11-16,84.16055,84.16055,84.16055,0.8347877
Tajikistan,TJK,2020-11-23,86.35443,86.35443,86.35443,0.8446088
Tajikistan,TJK,2020-11-30,88.5483,88.5483,88.5483,0.8446088
Tajikistan,TJK,2020-12-07,90.74218,90.74218,90.74218,0.8544298
Tajikistan,TJK,2020-12-14,92.93605,92.93605,92.93605,0.8544298
Tajikistan,TJK,2020-12-21,94.642136,94.642136,94.642136,0.8740719
Tajikistan,TJK,2020-12-28,96.34822,96.34822,96.34822,0.8838929
Tajikistan,TJK,2021-01-04,98.0543,98.0543,98.0543,0.89371395
Tajikistan,TJK,2021-01-11,99.76038,99.76038,99.76038,0.89371395
Tajikistan,TJK,2021-01-18,101.46647,101.46647,101.46647,0.89371395
Tajikistan,TJK,2021-01-25,103.172554,103.172554,103.172554,0.89371395
Tajikistan,TJK,2021-02-01,104.87864,104.87864,104.87864,0.89371395
Tajikistan,TJK,2021-02-08,106.58472,106.58472,106.58472,0.89371395
Tajikistan,TJK,2021-02-15,108.2908,108.2908,108.2908,0.89371395
Tajikistan,TJK,2021-02-22,109.99689,109.99689,109.99689,0.89371395
Tajikistan,TJK,2021-03-01,111.70297,111.70297,111.70297,0.89371395
Tajikistan,TJK,2021-03-08,113.40906,113.40906,113.40906,0.89371395
Tajikistan,TJK,2021-03-15,115.11514,115.11514,115.11514,0.89371395
Tajikistan,TJK,2021-03-22,116.128876,116.128876,116.128876,0.89371395
Tajikistan,TJK,2021-03-29,117.14262,117.14262,117.14262,0.89371395
Tajikistan,TJK,2021-04-05,118.15635,118.15635,118.15635,0.89371395
Tajikistan,TJK,2021-04-12,119.17009,119.17009,119.17009,0.89371395
Tajikistan,TJK,2021-04-19,120.18382,120.18382,120.18382,0.89371395
Tajikistan,TJK,2021-04-26,121.19756,121.19756,121.19756,0.89371395
Tajikistan,TJK,2021-05-03,122.211296,122.211296,122.211296,0.89371395
Tajikistan,TJK,2021-05-10,123.22504,123.22504,123.22504,0.89371395
Tajikistan,TJK,2021-05-17,124.23877,124.23877,124.23877,0.89371395
Tajikistan,TJK,2021-05-24,125.25251,125.25251,125.25251,0.89371395
Tajikistan,TJK,2021-05-31,126.26624,126.26624,126.26624,0.89371395
Tajikistan,TJK,2021-06-07,127.27998,127.27998,127.27998,0.89371395
Tajikistan,TJK,2021-06-14,128.29372,128.29372,128.29372,0.89371395
Tajikistan,TJK,2021-06-21,129.07388,129.07388,129.07388,0.89371395
Tajikistan,TJK,2021-06-28,129.85405,129.85405,129.85405,0.89371395
Tajikistan,TJK,2021-07-05,130.63422,130.63422,130.63422,0.92317706
Tajikistan,TJK,2021-07-12,131.41438,131.41438,131.41438,1.0213873
Tajikistan,TJK,2021-07-19,132.19455,132.19455,132.19455,1.0999557
Tajikistan,TJK,2021-07-26,132.9747,132.9747,132.9747,1.1588818
Tajikistan,TJK,2021-08-02,133.75487,133.75487,133.75487,1.1981659
Tajikistan,TJK,2021-08-09,134.53503,134.53503,134.53503,1.207987
Tajikistan,TJK,2021-08-16,135.3152,135.3152,135.3152,1.2276291
Tajikistan,TJK,2021-08-23,136.09537,136.09537,136.09537,1.2276291
Tajikistan,TJK,2021-08-30,136.87553,136.87553,136.87553,1.2276291
Tajikistan,TJK,2021-09-06,137.6557,137.6557,137.6557,1.2276291
Tajikistan,TJK,2021-09-13,138.43587,138.43587,138.43587,1.2276291
Tajikistan,TJK,2021-09-20,139.19087,139.19087,139.19087,1.2276291
Tajikistan,TJK,2021-09-27,139.94589,139.94589,139.94589,1.2276291
Tajikistan,TJK,2021-10-04,140.7009,140.7009,140.7009,1.2276291
Tajikistan,TJK,2021-10-11,141.45592,141.45592,141.45592,1.2276291
Tajikistan,TJK,2021-10-18,142.21094,142.21094,142.21094,1.2276291
Tajikistan,TJK,2021-10-25,142.96594,142.96594,142.96594,1.2276291
Tajikistan,TJK,2021-11-01,143.72096,143.72096,143.72096,1.2276291
Tajikistan,TJK,2021-11-08,144.47597,144.47597,144.47597,1.2276291
Tajikistan,TJK,2021-11-15,145.23099,145.23099,145.23099,1.2276291
Tajikistan,TJK,2021-11-22,145.986,145.986,145.986,1.2276291
Tajikistan,TJK,2021-11-29,146.74101,146.74101,146.74101,1.2276291
Tajikistan,TJK,2021-12-06,147.49603,147.49603,147.49603,1.2276291
Tajikistan,TJK,2021-12-13,148.25104,148.25104,148.25104,1.2276291
Tajikistan,TJK,2021-12-20,149.00606,149.00606,149.00606,1.2276291
Tajikistan,TJK,2021-12-27,149.62332,147.84692,150.5145,1.2276291
Tajikistan,TJK,2022-01-03,150.23026,146.66917,152.66423,1.2276291
Tajikistan,TJK,2022-01-10,150.86964,145.53362,154.99988,1.2276291
Tajikistan,TJK,2022-01-17,151.41013,144.93213,157.06906,1.2276291
Tajikistan,TJK,2022-01-24,151.90208,143.5547,159.08286,1.2276291
Tajikistan,TJK,2022-01-31,153.6359,144.74329,161.2125,1.2276291
Tajikistan,TJK,2022-02-07,156.40721,144.85109,162.84525,1.2276291
Tajikistan,TJK,2022-02-14,159.06895,145.54845,164.40596,1.2276291
Tajikistan,TJK,2022-02-21,159.97878,145.40779,165.9258,1.2276291
Tajikistan,TJK,2022-02-28,160.48653,144.38521,167.14105,1.2276291
Tajikistan,TJK,2022-03-07,160.71315,143.0103,169.01782,1.2276291
Tajikistan,TJK,2022-03-14,160.9172,142.6071,170.02757,1.2276291
Tajikistan,TJK,2022-03-21,161.1472,142.25587,171.36876,1.2276291
Tajikistan,TJK,2022-03-28,161.43765,140.91043,172.61876,1.2276291
Tajikistan,TJK,2022-04-04,161.8012,139.83083,173.53487,1.2276291
Tajikistan,TJK,2022-04-11,162.20218,138.57504,174.59145,1.2276291
Tajikistan,TJK,2022-04-18,162.59357,137.33507,175.38985,1.2276291
Tajikistan,TJK,2022-04-25,162.93791,136.04376,175.60648,1.2276291
Tajikistan,TJK,2022-05-02,163.43001,136.20549,176.15266,1.2276291
Tajikistan,TJK,2022-05-09,163.83963,136.42226,177.12654,1.2276291
Tajikistan,TJK,2022-05-16,164.25786,136.72964,177.49532,1.2276291
Tajikistan,TJK,2022-05-23,164.70909,137.09175,178.18764,1.2276291
Tajikistan,TJK,2022-05-30,165.76384,137.37778,179.36055,1.2276291
Tajikistan,TJK,2022-06-06,167.20935,137.95204,180.91696,1.2276291
